"CP1","CM1","Año","Municipio1","Tipo_Cambio","CP2","CM2","Municipio2","Observaciones"
"46","162","2010","Massalavés","nombre nuevo de","46","162","Masalavés",""
"46","163","1986","Massalfassar","nombre nuevo de","46","163","Masalfasar",""
"46","164","1982","Massamagrell","nombre nuevo de","46","164","Masamagrell",""
"46","165","1981","Massanassa","nombre nuevo de","46","165","Masanasa",""
"46","170","1989","Mogente/Moixent","nombre nuevo de","46","170","Mogente",""
"46","172","2005","Montserrat","nombre nuevo de","46","172","Monserrat",""
"46","173","1996","Montaverner","nombre nuevo de","46","173","Montaberner",""
"46","175","2005","Montitxelvo/Montichelvo","nombre nuevo de","46","175","Montichelvo",""
"46","177","1985","Museros","se le segrega","46","117","Emperador",""
"46","177","1978","Museros","se le agrega","46","117","Emperador",""
"46","180","1988","Novelé/Novetlè","nombre nuevo de","46","180","Novelé",""
"46","183","1982","Olleria (L')","nombre nuevo de","46","183","Olleria",""
"46","184","1982","Ontinyent","nombre nuevo de","46","184","Onteniente",""
"46","189","1999","Palomar (El)","nombre nuevo de","46","189","Palomar",""
"46","190","1997","Paterna","se le segrega","46","903","San Antonio de Benagéber",""
"46","193","1981","Picanya","nombre nuevo de","46","193","Picaña",""
"46","194","1981","Picassent","nombre nuevo de","46","194","Picasent",""
"46","197","2003","Polinyà de Xúquer","se le segrega","46","904","Benicull de Xúquer",""
"46","197","1982","Polinyà de Xúquer","nombre nuevo de","46","197","Poliñá de Júcar",""
"46","199","1985","Pobla de Farnals (La)","nombre nuevo de","46","199","Puebla de Farnals (La)",""
"46","200","1985","Pobla del Duc (La)","nombre nuevo de","46","200","Pobla del Duc",""
"46","202","1982","Pobla de Vallbona (La)","nombre nuevo de","46","202","Puebla de Vallbona",""
"46","203","1981","Pobla Llarga (La)","nombre nuevo de","46","203","Puebla Larga",""
"46","205","1982","Puçol","nombre nuevo de","46","205","Puzol",""
"46","207","1988","Rafelbuñol/Rafelbunyol","nombre nuevo de","46","207","Rafelbuñol",""
"46","212","2009","Real","nombre nuevo de","46","212","Real de Montroi",""
"46","212","1993","Real de Montroi","nombre nuevo de","46","212","Real de Montroy",""
"46","213","1993","Requena","se le agrega","46","901","Vegalibre","segregación anulada por sentencia judicial"
"46","213","1991","Requena","se le segrega","46","901","Vegalibre",""
"46","214","1985","Riba-roja de Túria","nombre nuevo de","46","214","Ribarroja del Turia",""
"46","217","2001","Rotglà i Corberà","nombre nuevo de","46","217","Rotglá y Corberá",""
"46","217","1998","Rotglá y Corberá","nombre nuevo de","46","217","Rotglá-Corberá",""
"46","220","1987","Sagunto/Sagunt","nombre nuevo de","46","220","Sagunto",""
"46","222","2010","Sant Joanet","nombre nuevo de","46","222","Sant Joan de l'Ènova",""
"46","222","2008","Sant Joan de l'Ènova","nombre nuevo de","46","222","San Juan de Énova",""
"46","227","1981","Senyera","nombre nuevo de","46","227","Señera",""
"46","231","1988","Simat de la Valldigna","nombre nuevo de","46","231","Simat de Valldigna",""
"46","236","1986","Sumacàrcer","nombre nuevo de","46","236","Sumacárcel",""
"46","237","1982","Tavernes Blanques","nombre nuevo de","46","237","Tabernes Blanques",""
"46","238","1985","Tavernes de la Valldigna","nombre nuevo de","46","238","Tabernes de Valldigna",""
"46","242","1995","Torrebaja","nombre nuevo de","46","242","Torre Baja",""
"46","244","1979","Torrent","nombre nuevo de","46","244","Torrente",""
"46","256","1987","Vilamarxant","nombre nuevo de","46","256","Villamarchante",""
"46","257","2007","Villanueva de Castellón","nombre nuevo de","46","257","Castelló de la Ribera",""
"46","257","2004","Castelló de la Ribera","nombre nuevo de","46","257","Villanueva de Castellón",""
"46","257","1998","Villanueva de Castellón","nombre nuevo de","46","257","Castelló de la Ribera",""
"46","257","1994","Castelló de la Ribera","nombre nuevo de","46","257","Villanueva de Castellón",""
"46","257","1986","Villanueva de Castellón","nombre nuevo de","46","257","Vilanova de Castelló",""
"46","257","1982","Vilanova de Castelló","nombre nuevo de","46","257","Villanueva de Castellón",""
"46","901","1993","Vegalibre","es agregado a","46","213","Requena","segregación anulada por sentencia judicial"
"46","901","1991","Vegalibre","segregado de","46","213","Requena",""
"46","902","1996","Gátova","provincia nueva de","12","066","Gátova",""
"46","903","1997","San Antonio de Benagéber","segregado de","46","190","Paterna",""
"46","904","2003","Benicull de Xúquer","segregado de","46","197","Polinyà de Xúquer",""
"47","010","1991","Arroyo de la Encomienda","nombre nuevo de","47","010","Arroyo",""
"47","014","1991","Barruelo del Valle","nombre nuevo de","47","014","Barruelo",""
"47","027","1991","Cabezón de Pisuerga","nombre nuevo de","47","027","Cabezón",""
"47","037","1991","Castrejón de Trabancos","nombre nuevo de","47","037","Castrejón",""
"47","048","1991","Ceinos de Campos","nombre nuevo de","47","048","Ceinos",""
"47","059","1991","Curiel de Duero","nombre nuevo de","47","059","Curiel",""
"47","072","1976","Gomeznarro","es agregado a","47","085","Medina del Campo",""
"47","074","1991","Hornillos de Eresma","nombre nuevo de","47","074","Hornillos",""
"47","085","1976","Medina del Campo","se le agrega","47","072","Gomeznarro",""
"47","085","1976","Medina del Campo","se le agrega","47","136","Rodilana",""
"47","086","1971","Medina de Rioseco","se le agrega","47","108","Palacios de Campos",""
"47","092","1991","Montealegre de Campos","nombre nuevo de","47","092","Montealegre",""
"47","107","1976","Padilla de Duero","es agregado a","47","114","Peñafiel",""
"47","108","1971","Palacios de Campos","es agregado a","47","086","Medina de Rioseco",""
"47","114","1976","Peñafiel","se le agrega","47","107","Padilla de Duero",""
"47","120","1973","Pobladura de Sotiedra","es agregado a","47","163","Tiedra",""
"47","133","1991","Renedo de Esgueva","nombre nuevo de","47","133","Renedo",""
"47","134","1991","Roales de Campos","nombre nuevo de","47","134","Roales",""
"47","136","1976","Rodilana","es agregado a","47","085","Medina del Campo",""
"47","141","1991","Salvador de Zapardiel","nombre nuevo de","47","141","Salvador",""
"47","153","1974","Santervás de Campos","se le agrega","47","201","Villacreces",""
"47","153","1974","Santervás de Campos","se le agrega","47","233","Zorita de la Loma",""
"47","163","1973","Tiedra","se le agrega","47","120","Pobladura de Sotiedra",""
"47","180","1991","Valdearcos de la Vega","nombre nuevo de","47","180","Valdearcos",""
"47","197","1976","Villabrágima","se le agrega","47","202","Villaesper",""
"47","201","1974","Villacreces","es agregado a","47","153","Santervás de Campos",""
"47","202","1976","Villaesper","es agregado a","47","197","Villabrágima",""
"47","233","1974","Zorita de la Loma","es agregado a","47","153","Santervás de Campos",""
"48","001","1983","Abadiño","nombre nuevo de","48","001","Abadiano",""
"48","002","2000","Abanto y Ciérvana-Abanto Zierbena","nombre nuevo de","48","002","Abanto y Ciérvana/Abanto-Zierbena",""
"48","002","1994","Abanto y Ciérvana/Abanto-Zierbena","se le segrega","48","913","Zierbena",""
"48","002","1985","Abanto y Ciérvana/Abanto-Zierbena","nombre nuevo de","48","002","Abanto y Ciérvana",""
"48","003","1997","Amorebieta-Etxano","nombre nuevo de","48","003","Amorebieta-Echano",""
"48","005","1997","Arakaldo","nombre nuevo de","48","005","Aracaldo",""
"48","006","1982","Arantzazu","nombre nuevo de","48","006","Aránzazu",""
"48","007","1986","Munitibar-Arbatzegi Gerrikaitz","nombre nuevo de","48","007","Arbácegui y Guerricaiz",""
"48","008","2001","Artzentales","nombre nuevo de","48","008","Arcentales",""
"48","009","1982","Arrankudiaga","nombre nuevo de","48","009","Arrancudiaga",""
"48","012","1982","Bakio","nombre nuevo de","48","012","Baquio",""
"48","013","1990","Barakaldo","se le segrega","48","912","Alonsotegi",""
"48","013","1986","Barakaldo","nombre nuevo de","48","013","Baracaldo",""
"48","014","1984","Barrika","nombre nuevo de","48","014","Barrica",""
"48","018","1983","Berriatua","segregado de","48","073","Ondarroa",""
"48","018","1976","Berriatúa","es agregado a","48","073","Ondarroa",""
"48","020","1982","Bilbao","se le segrega","48","901","Derio",""
"48","020","1982","Bilbao","se le segrega","48","902","Erandio",""
"48","020","1982","Bilbao","se le segrega","48","903","Loiu",""
"48","020","1982","Bilbao","se le segrega","48","904","Sondika",""
"48","020","1982","Bilbao","se le segrega","48","905","Zamudio",""
"48","022","2001","Karrantza Harana/Valle de Carranza","nombre nuevo de","48","022","Carranza",""
"48","023","1994","Artea","nombre nuevo de","48","023","Castillo-Elejabeitia",""
"48","023","1982","Castillo-Elejabeitia","nombre nuevo de","48","023","Castillo y Elejabeitia",""
"48","024","1993","Zeanuri","nombre nuevo de","48","024","Ceánuri",""
"48","025","1982","Zeberio","nombre nuevo de","48","025","Ceberio",""
"48","027","1990","Durango","se le segrega","48","910","Iurreta",""
"48","029","2005","Etxebarri","nombre nuevo de","48","029","Etxebarri, Anteiglesia de San Esteban-Etxebarri Doneztebeko Elizatea",""
"48","029","1994","Etxebarri, Anteiglesia de San Esteban-Etxebarri Doneztebeko Elizatea","nombre nuevo de","48","029","Anteiglesia de San Esteban de Etxebarri/Etxebarri Doneztebeko Elizatea",""
"48","029","1985","Anteiglesia de San Esteban de Etxebarri/Etxebarri Doneztebeko Elizatea","nombre nuevo de","48","029","Echevarri",""
"48","030","1988","Etxebarria","nombre nuevo de","48","030","Echevarría",""
"48","031","1987","Elantxobe","nombre nuevo de","48","031","Elanchove",""
"48","035","1995","Fruiz","nombre nuevo de","48","035","Frúniz",""
"48","036","1982","Galdakao","nombre nuevo de","48","036","Galdácano",""
"48","038","1982","Gamiz-Fika","nombre nuevo de","48","038","Gámiz-Fica",""
"48","039","2004","Garai","nombre nuevo de","48","039","Garay",""
"48","040","1993","Gatika","nombre nuevo de","48","040","Gatica",""
"48","041","1996","Gautegiz Arteaga","nombre nuevo de","48","041","Gauteguiz de Arteaga",""
"48","042","1983","Gordexola","nombre nuevo de","48","042","Gordejuela",""
"48","044","1982","Getxo","nombre nuevo de","48","044","Guecho",""
"48","046","1992","Gernika-Lumo","se le segrega","48","914","Arratzu",""
"48","046","1990","Gernika-Lumo","se le segrega","48","911","Ajangiz",""
"48","046","1987","Gernika-Lumo","se le segrega","48","906","Forua",""
"48","046","1987","Gernika-Lumo","se le segrega","48","907","Kortezubi",""
"48","046","1987","Gernika-Lumo","se le segrega","48","908","Murueta",""
"48","046","1987","Gernika-Lumo","se le segrega","48","909","Nabarniz",""
"48","046","1983","Gernika-Lumo","nombre nuevo de","48","046","Guernica y Luno",""
"48","047","2000","Gizaburuaga","nombre nuevo de","48","047","Guizaburuaga",""
"48","048","1994","Ibarrangelu","nombre nuevo de","48","048","Ibarranguelua",""
"48","050","1997","Izurtza","nombre nuevo de","48","050","Izurza",""
"48","052","1983","Larrabetzu","nombre nuevo de","48","052","Larrabezúa",""
"48","053","1987","Laukiz","nombre nuevo de","48","053","Lauquiniz",""
"48","054","1982","Leioa","nombre nuevo de","48","054","Lejona",""
"48","055","1982","Lemoa","nombre nuevo de","48","055","Lemona",""
"48","056","1991","Lemoiz","nombre nuevo de","48","056","Lemóniz",""
"48","057","1982","Lekeitio","nombre nuevo de","48","057","Lequeitio",""
"48","058","1982","Mallabia","nombre nuevo de","48","058","Mallavia",""
"48","060","2004","Markina-Xemein","se le segrega","48","915","Ziortza-Bolibar",""
"48","060","1984","Markina-Xemein","nombre nuevo de","48","060","Marquina-Jemein",""
"48","061","1997","Maruri-Jatabe","nombre nuevo de","48","061","Maruri",""
"48","063","1982","Mendexa","nombre nuevo de","48","063","Mendeja",""
"48","064","1984","Meñaka","nombre nuevo de","48","064","Meñaca",""
"48","065","1986","Ugao-Miraballes","nombre nuevo de","48","065","Miravalles",""
"48","067","1983","Muxika","nombre nuevo de","48","067","Múgica",""
"48","068","1982","Mundaka","nombre nuevo de","48","068","Mundaca",""
"48","069","1984","Mungia","nombre nuevo de","48","069","Munguía",""
"48","070","1982","Aulesti","nombre nuevo de","48","070","Múrelaga",""
"48","071","1982","Muskiz","nombre nuevo de","48","071","Musques",""
"48","072","1984","Otxandio","nombre nuevo de","48","072","Ochandiano",""
"48","073","1983","Ondarroa","se le segrega","48","018","Berriatua",""
"48","073","1976","Ondarroa","se le agrega","48","018","Berriatúa",""
"48","074","2008","Urduña/Orduña","nombre nuevo de","48","074","Urduña-Orduña",""
"48","074","2001","Urduña-Orduña","nombre nuevo de","48","074","Orduña",""
"48","075","1986","Orozko","nombre nuevo de","48","075","Orozco",""
"48","076","1984","Sukarrieta","nombre nuevo de","48","076","Pedernales",""
"48","077","1984","Plentzia","nombre nuevo de","48","077","Plencia",""
"48","079","1986","Errigoiti","nombre nuevo de","48","079","Rigoitia",""
"48","080","1983","Valle de Trápaga-Trapagaran","nombre nuevo de","48","080","San Salvador del Valle",""
"48","081","1982","Lezama","nombre nuevo de","48","081","Santa María de Lezama",""
"48","082","1983","Santurtzi","nombre nuevo de","48","082","Santurce Antiguo",""
"48","083","1982","Ortuella","nombre nuevo de","48","083","Santurce-Ortuella",""
"48","087","1997","Trucios-Turtzioz","nombre nuevo de","48","087","Trucios",""
"48","088","1995","Ubide","nombre nuevo de","48","088","Ubidea",""
"48","090","1982","Balmaseda","nombre nuevo de","48","090","Valmaseda",""
"48","091","1981","Atxondo","nombre nuevo de","48","091","Valle de Achondo",""
"48","092","1982","Bedia","nombre nuevo de","48","092","Vedia",""
"48","093","1982","Areatza","nombre nuevo de","48","093","Villaro",""
"48","094","1982","Igorre","nombre nuevo de","48","094","Yurre",""
"48","095","1982","Zaldibar","nombre nuevo de","48","095","Zaldívar",""
"48","901","1982","Derio","segregado de","48","020","Bilbao",""
"48","902","1982","Erandio","segregado de","48","020","Bilbao",""
"48","903","1982","Loiu","segregado de","48","020","Bilbao",""
"48","904","1982","Sondika","segregado de","48","020","Bilbao",""
"48","905","1982","Zamudio","segregado de","48","020","Bilbao",""
"48","906","1987","Forua","segregado de","48","046","Gernika-Lumo",""
"48","907","1987","Kortezubi","segregado de","48","046","Gernika-Lumo",""
"48","908","1987","Murueta","segregado de","48","046","Gernika-Lumo",""
"48","909","1987","Nabarniz","segregado de","48","046","Gernika-Lumo",""
"48","910","1990","Iurreta","segregado de","48","027","Durango",""
"48","911","1990","Ajangiz","segregado de","48","046","Gernika-Lumo",""
"48","912","1990","Alonsotegi","segregado de","48","013","Barakaldo",""
"48","913","1994","Zierbena","segregado de","48","002","Abanto y Ciérvana/Abanto-Zierbena",""
"48","914","1992","Arratzu","segregado de","48","046","Gernika-Lumo",""
"48","915","2004","Ziortza-Bolibar","segregado de","48","060","Markina-Xemein",""
"49","001","1973","Abelón","es agregado en parte a","49","023","Bermillo de Sayago",""
"49","001","1973","Abelón","es agregado en parte a","49","152","Pereruela",""
"49","008","1995","Almeida de Sayago","nombre nuevo de","49","008","Almeida",""
"49","023","1973","Bermillo de Sayago","se le agrega parte de","49","001","Abelón",""
"49","023","1971","Bermillo de Sayago","se le agrega","49","089","Gáname",""
